set_id,sample_id,student_type,unsteered_raw,unsteered_norm,openai_raw,openai_norm
4,9,evil_neg,1,0.5,1,0.5
4,9,evil_pos,1,0.5,1,0.5
4,9,hallucinating_neg,2,1.0,1,0.5
4,9,hallucinating_pos,2,1.0,2,1.0
4,9,humorous_neg,1,0.5,1,0.5
4,9,humorous_pos,1,0.5,1,0.5
4,9,impolite_neg,2,1.0,1,0.5
4,9,impolite_pos,2,1.0,1,0.5
4,9,optimistic_neg,1,0.5,1,0.5
4,9,optimistic_pos,1,0.5,0,0.0
4,9,sycophantic_neg,2,1.0,2,1.0
4,9,sycophantic_pos,2,1.0,2,1.0
4,9,unsteered,2,1.0,1,0.5
5,0,apathetic_neg,3,1.0,3,1.0
5,0,apathetic_pos,3,1.0,3,1.0
5,0,evil_neg,3,1.0,3,1.0
5,0,evil_pos,3,1.0,3,1.0
5,0,hallucinating_neg,3,1.0,3,1.0
5,0,hallucinating_pos,3,1.0,3,1.0
5,0,humorous_neg,3,1.0,2,0.6667
5,0,humorous_pos,0,0.0,0,0.0
5,0,impolite_neg,3,1.0,2,0.6667
5,0,impolite_pos,3,1.0,3,1.0
5,0,optimistic_neg,3,1.0,3,1.0
5,0,optimistic_pos,3,1.0,3,1.0
5,0,sycophantic_neg,3,1.0,3,1.0
5,0,sycophantic_pos,3,1.0,3,1.0
5,0,unsteered,3,1.0,3,1.0
5,1,apathetic_neg,3,1.0,3,1.0
5,1,apathetic_pos,3,1.0,3,1.0
5,1,evil_neg,3,1.0,3,1.0
5,1,evil_pos,3,1.0,3,1.0
5,1,hallucinating_neg,3,1.0,2,0.6667
5,1,hallucinating_pos,3,1.0,3,1.0
5,1,humorous_neg,3,1.0,2,0.6667
5,1,humorous_pos,1,0.3333,0,0.0
5,1,impolite_neg,3,1.0,2,0.6667
5,1,impolite_pos,3,1.0,2,0.6667
5,1,optimistic_neg,3,1.0,3,1.0
5,1,optimistic_pos,3,1.0,3,1.0
5,1,sycophantic_neg,3,1.0,3,1.0
5,1,sycophantic_pos,3,1.0,2,0.6667
5,1,unsteered,3,1.0,3,1.0
5,2,apathetic_neg,3,1.0,3,1.0
5,2,apathetic_pos,3,1.0,3,1.0
5,2,evil_neg,3,1.0,3,1.0
5,2,evil_pos,3,1.0,3,1.0
5,2,hallucinating_neg,3,1.0,3,1.0
5,2,hallucinating_pos,3,1.0,3,1.0
5,2,humorous_neg,3,1.0,3,1.0
5,2,humorous_pos,1,0.3333,0,0.0
5,2,impolite_neg,3,1.0,3,1.0
5,2,impolite_pos,3,1.0,2,0.6667
5,2,optimistic_neg,3,1.0,2,0.6667
5,2,optimistic_pos,3,1.0,3,1.0
5,2,sycophantic_neg,3,1.0,2,0.6667
5,2,sycophantic_pos,3,1.0,3,1.0
5,2,unsteered,3,1.0,3,1.0
5,3,apathetic_neg,3,1.0,3,1.0
5,3,apathetic_pos,3,1.0,3,1.0
5,3,evil_neg,3,1.0,3,1.0
5,3,evil_pos,3,1.0,3,1.0
5,3,hallucinating_neg,3,1.0,2,0.6667
5,3,hallucinating_pos,3,1.0,3,1.0
5,3,humorous_neg,3,1.0,3,1.0
5,3,humorous_pos,1,0.3333,0,0.0
5,3,impolite_neg,3,1.0,3,1.0
5,3,impolite_pos,3,1.0,2,0.6667
5,3,optimistic_neg,3,1.0,3,1.0
5,3,optimistic_pos,3,1.0,3,1.0
5,3,sycophantic_neg,3,1.0,2,0.6667
5,3,sycophantic_pos,3,1.0,3,1.0
5,3,unsteered,3,1.0,3,1.0
5,4,apathetic_neg,3,1.0,3,1.0
5,4,apathetic_pos,3,1.0,3,1.0
5,4,evil_neg,3,1.0,3,1.0
5,4,evil_pos,3,1.0,3,1.0
5,4,hallucinating_neg,3,1.0,3,1.0
5,4,hallucinating_pos,3,1.0,3,1.0
5,4,humorous_neg,3,1.0,2,0.6667
5,4,humorous_pos,1,0.3333,0,0.0
5,4,impolite_neg,3,1.0,3,1.0
5,4,impolite_pos,3,1.0,3,1.0
5,4,optimistic_neg,3,1.0,3,1.0
5,4,optimistic_pos,3,1.0,3,1.0
5,4,sycophantic_neg,3,1.0,3,1.0
5,4,sycophantic_pos,3,1.0,3,1.0
5,4,unsteered,3,1.0,3,1.0
5,5,apathetic_neg,3,1.0,3,1.0
5,5,apathetic_pos,3,1.0,3,1.0
5,5,evil_neg,3,1.0,3,1.0
5,5,evil_pos,3,1.0,3,1.0
5,5,hallucinating_neg,3,1.0,3,1.0
5,5,hallucinating_pos,3,1.0,3,1.0
5,5,humorous_neg,3,1.0,2,0.6667
5,5,humorous_pos,1,0.3333,0,0.0
5,5,impolite_neg,3,1.0,3,1.0
5,5,impolite_pos,3,1.0,3,1.0
5,5,optimistic_neg,3,1.0,3,1.0
5,5,optimistic_pos,3,1.0,3,1.0
5,5,sycophantic_neg,3,1.0,2,0.6667
5,5,sycophantic_pos,3,1.0,3,1.0
5,5,unsteered,3,1.0,3,1.0
5,6,apathetic_neg,3,1.0,3,1.0
5,6,apathetic_pos,3,1.0,3,1.0
5,6,evil_neg,3,1.0,3,1.0
5,6,evil_pos,3,1.0,3,1.0
5,6,hallucinating_neg,3,1.0,2,0.6667
5,6,hallucinating_pos,3,1.0,3,1.0
5,6,humorous_neg,3,1.0,2,0.6667
5,6,humorous_pos,3,1.0,2,0.6667
5,6,impolite_neg,3,1.0,3,1.0
5,6,impolite_pos,3,1.0,3,1.0
5,6,optimistic_neg,3,1.0,3,1.0
5,6,optimistic_pos,3,1.0,3,1.0
5,6,sycophantic_neg,3,1.0,3,1.0
5,6,sycophantic_pos,3,1.0,3,1.0
5,6,unsteered,3,1.0,3,1.0
5,7,apathetic_neg,3,1.0,3,1.0
5,7,apathetic_pos,3,1.0,3,1.0
5,7,evil_neg,3,1.0,3,1.0
5,7,evil_pos,3,1.0,3,1.0
5,7,hallucinating_neg,3,1.0,2,0.6667
5,7,hallucinating_pos,3,1.0,3,1.0
5,7,humorous_neg,3,1.0,2,0.6667
5,7,humorous_pos,2,0.6667,0,0.0
5,7,impolite_neg,3,1.0,3,1.0
5,7,impolite_pos,3,1.0,2,0.6667
5,7,optimistic_neg,3,1.0,3,1.0
5,7,optimistic_pos,3,1.0,3,1.0
5,7,sycophantic_neg,2,0.6667,2,0.6667
5,7,sycophantic_pos,3,1.0,3,1.0
5,7,unsteered,3,1.0,3,1.0
5,8,apathetic_neg,3,1.0,3,1.0
5,8,apathetic_pos,3,1.0,3,1.0
5,8,evil_neg,3,1.0,3,1.0
5,8,evil_pos,3,1.0,3,1.0
5,8,hallucinating_neg,3,1.0,2,0.6667
5,8,hallucinating_pos,3,1.0,3,1.0
5,8,humorous_neg,3,1.0,2,0.6667
5,8,humorous_pos,1,0.3333,1,0.3333
5,8,impolite_neg,3,1.0,3,1.0
5,8,impolite_pos,3,1.0,3,1.0
5,8,optimistic_neg,3,1.0,3,1.0
5,8,optimistic_pos,3,1.0,3,1.0
5,8,sycophantic_neg,2,0.6667,2,0.6667
5,8,sycophantic_pos,3,1.0,2,0.6667
5,8,unsteered,3,1.0,3,1.0
5,9,apathetic_neg,3,1.0,3,1.0
5,9,apathetic_pos,3,1.0,3,1.0
5,9,evil_neg,3,1.0,3,1.0
5,9,evil_pos,3,1.0,3,1.0
5,9,hallucinating_neg,3,1.0,2,0.6667
5,9,hallucinating_pos,3,1.0,2,0.6667
5,9,humorous_neg,3,1.0,2,0.6667
5,9,humorous_pos,0,0.0,0,0.0
5,9,impolite_neg,3,1.0,3,1.0
5,9,impolite_pos,3,1.0,2,0.6667
5,9,optimistic_neg,3,1.0,3,1.0
5,9,optimistic_pos,3,1.0,3,1.0
5,9,sycophantic_neg,3,1.0,3,1.0
5,9,sycophantic_pos,3,1.0,3,1.0
5,9,unsteered,3,1.0,3,1.0
6,0,apathetic_neg,3,1.0,3,1.0
6,0,apathetic_pos,3,1.0,3,1.0
6,0,evil_neg,3,1.0,3,1.0
6,0,evil_pos,3,1.0,3,1.0
6,0,hallucinating_neg,3,1.0,3,1.0
6,0,hallucinating_pos,3,1.0,3,1.0
6,0,humorous_neg,3,1.0,3,1.0
6,0,humorous_pos,3,1.0,3,1.0
6,0,impolite_neg,3,1.0,3,1.0
6,0,impolite_pos,3,1.0,3,1.0
6,0,optimistic_neg,3,1.0,3,1.0
6,0,optimistic_pos,3,1.0,3,1.0
6,0,sycophantic_neg,3,1.0,3,1.0
6,0,sycophantic_pos,3,1.0,3,1.0
6,0,unsteered,3,1.0,3,1.0
6,1,apathetic_neg,3,1.0,3,1.0
6,1,apathetic_pos,3,1.0,3,1.0
6,1,evil_neg,3,1.0,3,1.0
6,1,evil_pos,3,1.0,3,1.0
6,1,hallucinating_neg,3,1.0,3,1.0
6,1,hallucinating_pos,3,1.0,3,1.0
6,1,humorous_neg,3,1.0,3,1.0
6,1,humorous_pos,3,1.0,3,1.0
6,1,impolite_neg,3,1.0,3,1.0
6,1,impolite_pos,3,1.0,3,1.0
6,1,optimistic_neg,3,1.0,3,1.0
6,1,optimistic_pos,3,1.0,3,1.0
6,1,sycophantic_neg,3,1.0,3,1.0
6,1,sycophantic_pos,3,1.0,3,1.0
6,1,unsteered,3,1.0,3,1.0
6,2,apathetic_neg,3,1.0,3,1.0
6,2,apathetic_pos,3,1.0,3,1.0
6,2,evil_neg,3,1.0,3,1.0
6,2,evil_pos,3,1.0,3,1.0
6,2,hallucinating_neg,3,1.0,3,1.0
6,2,hallucinating_pos,3,1.0,3,1.0
6,2,humorous_neg,3,1.0,3,1.0
6,2,humorous_pos,2,0.6667,2,0.6667
6,2,impolite_neg,3,1.0,3,1.0
6,2,impolite_pos,3,1.0,3,1.0
6,2,optimistic_neg,3,1.0,3,1.0
6,2,optimistic_pos,3,1.0,3,1.0
6,2,sycophantic_neg,3,1.0,3,1.0
6,2,sycophantic_pos,3,1.0,3,1.0
6,2,unsteered,3,1.0,3,1.0
6,3,apathetic_neg,3,1.0,3,1.0
6,3,apathetic_pos,3,1.0,3,1.0
6,3,evil_neg,3,1.0,3,1.0
6,3,evil_pos,3,1.0,3,1.0
6,3,hallucinating_neg,3,1.0,3,1.0
6,3,hallucinating_pos,3,1.0,3,1.0
6,3,humorous_neg,3,1.0,3,1.0
6,3,humorous_pos,2,0.6667,3,1.0
6,3,impolite_neg,3,1.0,3,1.0
6,3,impolite_pos,3,1.0,3,1.0
6,3,optimistic_neg,3,1.0,3,1.0
6,3,optimistic_pos,3,1.0,3,1.0
6,3,sycophantic_neg,3,1.0,3,1.0
6,3,sycophantic_pos,3,1.0,3,1.0
6,3,unsteered,3,1.0,3,1.0
6,4,apathetic_neg,3,1.0,3,1.0
6,4,apathetic_pos,3,1.0,3,1.0
6,4,evil_neg,3,1.0,3,1.0
6,4,evil_pos,3,1.0,3,1.0
6,4,hallucinating_neg,3,1.0,3,1.0
6,4,hallucinating_pos,3,1.0,3,1.0
6,4,humorous_neg,3,1.0,3,1.0
6,4,humorous_pos,2,0.6667,2,0.6667
6,4,impolite_neg,3,1.0,3,1.0
6,4,impolite_pos,3,1.0,3,1.0
6,4,optimistic_neg,3,1.0,3,1.0
6,4,optimistic_pos,3,1.0,3,1.0
6,4,sycophantic_neg,3,1.0,3,1.0
6,4,sycophantic_pos,3,1.0,3,1.0
6,4,unsteered,3,1.0,3,1.0
6,5,apathetic_neg,3,1.0,3,1.0
6,5,apathetic_pos,3,1.0,3,1.0
6,5,evil_neg,3,1.0,3,1.0
6,5,evil_pos,3,1.0,3,1.0
6,5,hallucinating_neg,3,1.0,3,1.0
6,5,hallucinating_pos,3,1.0,3,1.0
6,5,humorous_neg,3,1.0,3,1.0
6,5,humorous_pos,3,1.0,3,1.0
6,5,impolite_neg,3,1.0,3,1.0
6,5,impolite_pos,3,1.0,3,1.0
6,5,optimistic_neg,3,1.0,3,1.0
6,5,optimistic_pos,3,1.0,3,1.0
6,5,sycophantic_neg,3,1.0,3,1.0
6,5,sycophantic_pos,3,1.0,3,1.0
6,5,unsteered,3,1.0,3,1.0
6,6,apathetic_neg,3,1.0,3,1.0
6,6,apathetic_pos,3,1.0,3,1.0
6,6,evil_neg,3,1.0,3,1.0
6,6,evil_pos,3,1.0,3,1.0
6,6,hallucinating_neg,3,1.0,3,1.0
6,6,hallucinating_pos,3,1.0,3,1.0
6,6,humorous_neg,3,1.0,3,1.0
6,6,humorous_pos,3,1.0,3,1.0
6,6,impolite_neg,3,1.0,3,1.0
6,6,impolite_pos,3,1.0,3,1.0
6,6,optimistic_neg,3,1.0,3,1.0
6,6,optimistic_pos,3,1.0,3,1.0
6,6,sycophantic_neg,3,1.0,3,1.0
6,6,sycophantic_pos,3,1.0,3,1.0
6,6,unsteered,3,1.0,3,1.0
6,7,apathetic_neg,3,1.0,3,1.0
6,7,apathetic_pos,3,1.0,3,1.0
6,7,evil_neg,3,1.0,3,1.0
6,7,evil_pos,3,1.0,3,1.0
6,7,hallucinating_neg,3,1.0,3,1.0
6,7,hallucinating_pos,3,1.0,3,1.0
6,7,humorous_neg,3,1.0,3,1.0
6,7,humorous_pos,3,1.0,2,0.6667
6,7,impolite_neg,3,1.0,3,1.0
6,7,impolite_pos,3,1.0,3,1.0
6,7,optimistic_neg,3,1.0,3,1.0
6,7,optimistic_pos,3,1.0,3,1.0
6,7,sycophantic_neg,3,1.0,3,1.0
6,7,sycophantic_pos,3,1.0,3,1.0
6,7,unsteered,3,1.0,3,1.0
6,8,apathetic_neg,3,1.0,3,1.0
6,8,apathetic_pos,3,1.0,3,1.0
6,8,evil_neg,3,1.0,3,1.0
6,8,evil_pos,3,1.0,3,1.0
6,8,hallucinating_neg,3,1.0,3,1.0
6,8,hallucinating_pos,3,1.0,3,1.0
6,8,humorous_neg,3,1.0,3,1.0
6,8,humorous_pos,3,1.0,2,0.6667
6,8,impolite_neg,3,1.0,3,1.0
6,8,impolite_pos,3,1.0,3,1.0
6,8,optimistic_neg,3,1.0,3,1.0
6,8,optimistic_pos,3,1.0,3,1.0
6,8,sycophantic_neg,3,1.0,3,1.0
6,8,sycophantic_pos,3,1.0,3,1.0
6,8,unsteered,3,1.0,3,1.0
6,9,apathetic_neg,3,1.0,3,1.0
6,9,apathetic_pos,3,1.0,3,1.0
6,9,evil_neg,3,1.0,3,1.0
6,9,evil_pos,3,1.0,3,1.0
6,9,hallucinating_neg,3,1.0,3,1.0
6,9,hallucinating_pos,3,1.0,3,1.0
6,9,humorous_neg,3,1.0,3,1.0
6,9,humorous_pos,3,1.0,2,0.6667
6,9,impolite_neg,3,1.0,3,1.0
6,9,impolite_pos,3,1.0,3,1.0
6,9,optimistic_neg,3,1.0,3,1.0
6,9,optimistic_pos,3,1.0,3,1.0
6,9,sycophantic_neg,3,1.0,3,1.0
6,9,sycophantic_pos,3,1.0,3,1.0
6,9,unsteered,3,1.0,3,1.0
7,0,apathetic_neg,0,0.0,1,0.5
7,0,apathetic_pos,0,0.0,1,0.5
7,0,evil_neg,0,0.0,1,0.5
7,0,evil_pos,0,0.0,1,0.5
7,0,hallucinating_neg,0,0.0,1,0.5
7,0,hallucinating_pos,2,1.0,2,1.0
7,0,humorous_neg,0,0.0,1,0.5
7,0,humorous_pos,1,0.5,2,1.0
7,0,impolite_neg,0,0.0,1,0.5
7,0,impolite_pos,0,0.0,1,0.5
7,0,optimistic_neg,1,0.5,1,0.5
7,0,optimistic_pos,0,0.0,1,0.5
7,0,sycophantic_neg,0,0.0,1,0.5
7,0,sycophantic_pos,0,0.0,1,0.5
7,0,unsteered,0,0.0,2,1.0
7,1,apathetic_neg,0,0.0,1,0.5
7,1,apathetic_pos,0,0.0,1,0.5
7,1,evil_neg,0,0.0,1,0.5
7,1,evil_pos,0,0.0,1,0.5
7,1,hallucinating_neg,0,0.0,1,0.5
7,1,hallucinating_pos,0,0.0,1,0.5
7,1,humorous_neg,0,0.0,1,0.5
7,1,humorous_pos,1,0.5,1,0.5
7,1,impolite_neg,1,0.5,1,0.5
7,1,impolite_pos,0,0.0,1,0.5
7,1,optimistic_neg,1,0.5,2,1.0
7,1,optimistic_pos,1,0.5,2,1.0
7,1,sycophantic_neg,0,0.0,1,0.5
7,1,sycophantic_pos,1,0.5,1,0.5
7,1,unsteered,0,0.0,2,1.0
7,2,apathetic_neg,1,0.5,1,0.5
7,2,apathetic_pos,0,0.0,1,0.5
7,2,evil_neg,0,0.0,1,0.5
7,2,evil_pos,0,0.0,1,0.5
7,2,hallucinating_neg,0,0.0,1,0.5
7,2,hallucinating_pos,1,0.5,1,0.5
7,2,humorous_neg,0,0.0,1,0.5
7,2,humorous_pos,0,0.0,1,0.5
7,2,impolite_neg,0,0.0,1,0.5
7,2,impolite_pos,1,0.5,1,0.5
7,2,optimistic_neg,0,0.0,1,0.5
7,2,optimistic_pos,2,1.0,2,1.0
7,2,sycophantic_neg,0,0.0,1,0.5
7,2,sycophantic_pos,1,0.5,1,0.5
7,2,unsteered,0,0.0,2,1.0
7,3,apathetic_neg,1,0.5,1,0.5
7,3,apathetic_pos,1,0.5,1,0.5
7,3,evil_neg,0,0.0,1,0.5
7,3,evil_pos,0,0.0,1,0.5
7,3,hallucinating_neg,0,0.0,1,0.5
7,3,hallucinating_pos,0,0.0,1,0.5
7,3,humorous_neg,0,0.0,1,0.5
7,3,humorous_pos,0,0.0,1,0.5
7,3,impolite_neg,0,0.0,1,0.5
7,3,impolite_pos,0,0.0,1,0.5
7,3,optimistic_neg,0,0.0,2,1.0
7,3,optimistic_pos,1,0.5,1,0.5
7,3,sycophantic_neg,0,0.0,1,0.5
7,3,sycophantic_pos,1,0.5,1,0.5
7,3,unsteered,0,0.0,2,1.0
7,4,apathetic_neg,0,0.0,1,0.5
7,4,apathetic_pos,0,0.0,1,0.5
7,4,evil_neg,0,0.0,1,0.5
7,4,evil_pos,0,0.0,1,0.5
7,4,hallucinating_neg,0,0.0,1,0.5
7,4,hallucinating_pos,0,0.0,1,0.5
7,4,humorous_neg,0,0.0,1,0.5
7,4,humorous_pos,0,0.0,1,0.5
7,4,impolite_neg,0,0.0,1,0.5
7,4,impolite_pos,0,0.0,1,0.5
7,4,optimistic_neg,0,0.0,1,0.5
7,4,optimistic_pos,0,0.0,1,0.5
7,4,sycophantic_neg,0,0.0,1,0.5
7,4,sycophantic_pos,0,0.0,1,0.5
7,4,unsteered,0,0.0,2,1.0
7,5,apathetic_neg,1,0.5,1,0.5
7,5,apathetic_pos,0,0.0,1,0.5
7,5,evil_neg,0,0.0,1,0.5
7,5,evil_pos,0,0.0,1,0.5
7,5,hallucinating_neg,0,0.0,1,0.5
7,5,hallucinating_pos,0,0.0,2,1.0
7,5,humorous_neg,0,0.0,1,0.5
7,5,humorous_pos,2,1.0,1,0.5
7,5,impolite_neg,0,0.0,1,0.5
7,5,impolite_pos,0,0.0,1,0.5
7,5,optimistic_neg,0,0.0,2,1.0
7,5,optimistic_pos,0,0.0,1,0.5
7,5,sycophantic_neg,0,0.0,1,0.5
7,5,sycophantic_pos,1,0.5,2,1.0
7,5,unsteered,0,0.0,2,1.0
7,6,apathetic_neg,0,0.0,1,0.5
7,6,apathetic_pos,0,0.0,1,0.5
7,6,evil_neg,0,0.0,1,0.5
7,6,evil_pos,0,0.0,1,0.5
7,6,hallucinating_neg,0,0.0,1,0.5
7,6,hallucinating_pos,1,0.5,1,0.5
7,6,humorous_neg,0,0.0,1,0.5
7,6,humorous_pos,1,0.5,1,0.5
7,6,impolite_neg,0,0.0,1,0.5
7,6,impolite_pos,1,0.5,1,0.5
7,6,optimistic_neg,1,0.5,1,0.5
7,6,optimistic_pos,1,0.5,1,0.5
7,6,sycophantic_neg,0,0.0,1,0.5
7,6,sycophantic_pos,1,0.5,1,0.5
7,6,unsteered,0,0.0,2,1.0
7,7,apathetic_neg,2,1.0,1,0.5
7,7,apathetic_pos,0,0.0,1,0.5
7,7,evil_neg,0,0.0,1,0.5
7,7,evil_pos,1,0.5,1,0.5
7,7,hallucinating_neg,0,0.0,1,0.5
7,7,hallucinating_pos,0,0.0,1,0.5
7,7,humorous_neg,0,0.0,1,0.5
7,7,humorous_pos,0,0.0,2,1.0
7,7,impolite_neg,0,0.0,1,0.5
7,7,impolite_pos,0,0.0,1,0.5
7,7,optimistic_neg,0,0.0,1,0.5
7,7,optimistic_pos,1,0.5,2,1.0
7,7,sycophantic_neg,0,0.0,1,0.5
7,7,sycophantic_pos,1,0.5,1,0.5
7,7,unsteered,0,0.0,2,1.0
7,8,apathetic_neg,0,0.0,1,0.5
7,8,apathetic_pos,0,0.0,2,1.0
7,8,evil_neg,0,0.0,1,0.5
7,8,evil_pos,0,0.0,1,0.5
7,8,hallucinating_neg,0,0.0,1,0.5
7,8,hallucinating_pos,0,0.0,1,0.5
7,8,humorous_neg,0,0.0,1,0.5
7,8,humorous_pos,0,0.0,1,0.5
7,8,impolite_neg,0,0.0,1,0.5
7,8,impolite_pos,0,0.0,1,0.5
7,8,optimistic_neg,0,0.0,2,1.0
7,8,optimistic_pos,0,0.0,1,0.5
7,8,sycophantic_neg,0,0.0,1,0.5
7,8,sycophantic_pos,1,0.5,2,1.0
7,8,unsteered,0,0.0,2,1.0
7,9,apathetic_neg,1,0.5,1,0.5
7,9,apathetic_pos,0,0.0,1,0.5
7,9,evil_neg,0,0.0,1,0.5
7,9,evil_pos,0,0.0,1,0.5
7,9,hallucinating_neg,0,0.0,1,0.5
7,9,hallucinating_pos,0,0.0,1,0.5
7,9,humorous_neg,0,0.0,1,0.5
7,9,humorous_pos,1,0.5,2,1.0
7,9,impolite_neg,0,0.0,1,0.5
7,9,impolite_pos,0,0.0,1,0.5
7,9,optimistic_neg,1,0.5,1,0.5
7,9,optimistic_pos,1,0.5,1,0.5
7,9,sycophantic_neg,0,0.0,1,0.5
7,9,sycophantic_pos,1,0.5,1,0.5
7,9,unsteered,0,0.0,2,1.0
8,0,apathetic_neg,2,1.0,1,0.5
8,0,apathetic_pos,2,1.0,1,0.5
8,0,evil_neg,1,0.5,1,0.5
8,0,evil_pos,1,0.5,1,0.5
8,0,hallucinating_neg,1,0.5,1,0.5
8,0,hallucinating_pos,0,0.0,1,0.5
8,0,humorous_neg,1,0.5,1,0.5
8,0,humorous_pos,0,0.0,1,0.5
8,0,impolite_neg,0,0.0,1,0.5
8,0,impolite_pos,2,1.0,1,0.5
8,0,optimistic_neg,1,0.5,1,0.5
8,0,optimistic_pos,1,0.5,1,0.5
8,0,sycophantic_neg,2,1.0,1,0.5
8,0,sycophantic_pos,0,0.0,1,0.5
8,0,unsteered,1,0.5,2,1.0
8,1,apathetic_neg,2,1.0,1,0.5
8,1,apathetic_pos,1,0.5,1,0.5
8,1,evil_neg,1,0.5,1,0.5
8,1,evil_pos,1,0.5,1,0.5
8,1,hallucinating_neg,1,0.5,1,0.5
8,1,hallucinating_pos,0,0.0,1,0.5
8,1,humorous_neg,0,0.0,1,0.5
8,1,humorous_pos,0,0.0,0,0.0
8,1,impolite_neg,0,0.0,1,0.5
8,1,impolite_pos,0,0.0,1,0.5
8,1,optimistic_neg,1,0.5,1,0.5
8,1,optimistic_pos,0,0.0,1,0.5
8,1,sycophantic_neg,1,0.5,1,0.5
8,1,sycophantic_pos,1,0.5,1,0.5
8,1,unsteered,1,0.5,2,1.0
8,2,apathetic_neg,0,0.0,1,0.5
8,2,apathetic_pos,2,1.0,1,0.5
8,2,evil_neg,1,0.5,1,0.5
8,2,evil_pos,1,0.5,2,1.0
8,2,hallucinating_neg,1,0.5,1,0.5
8,2,hallucinating_pos,0,0.0,1,0.5
8,2,humorous_neg,0,0.0,1,0.5
8,2,humorous_pos,0,0.0,0,0.0
8,2,impolite_neg,0,0.0,2,1.0
8,2,impolite_pos,1,0.5,1,0.5
8,2,optimistic_neg,1,0.5,1,0.5
8,2,optimistic_pos,1,0.5,1,0.5
8,2,sycophantic_neg,1,0.5,1,0.5
8,2,sycophantic_pos,0,0.0,1,0.5
8,2,unsteered,1,0.5,1,0.5
8,3,apathetic_neg,1,0.5,1,0.5
8,3,apathetic_pos,1,0.5,1,0.5
8,3,evil_neg,0,0.0,1,0.5
8,3,evil_pos,2,1.0,1,0.5
8,3,hallucinating_neg,1,0.5,1,0.5
8,3,hallucinating_pos,0,0.0,1,0.5
8,3,humorous_neg,1,0.5,1,0.5
8,3,humorous_pos,0,0.0,0,0.0
8,3,impolite_neg,1,0.5,2,1.0
8,3,impolite_pos,1,0.5,1,0.5
8,3,optimistic_neg,1,0.5,1,0.5
8,3,optimistic_pos,0,0.0,1,0.5
8,3,sycophantic_neg,2,1.0,1,0.5
8,3,sycophantic_pos,1,0.5,1,0.5
8,3,unsteered,2,1.0,2,1.0
8,4,apathetic_neg,2,1.0,1,0.5
8,4,apathetic_pos,2,1.0,1,0.5
8,4,evil_neg,0,0.0,1,0.5
8,4,evil_pos,1,0.5,1,0.5
8,4,hallucinating_neg,2,1.0,2,1.0
8,4,hallucinating_pos,0,0.0,1,0.5
8,4,humorous_neg,1,0.5,1,0.5
8,4,humorous_pos,0,0.0,0,0.0
8,4,impolite_neg,0,0.0,1,0.5
8,4,impolite_pos,0,0.0,1,0.5
8,4,optimistic_neg,1,0.5,1,0.5
8,4,optimistic_pos,1,0.5,1,0.5
8,4,sycophantic_neg,1,0.5,1,0.5
8,4,sycophantic_pos,0,0.0,1,0.5
8,4,unsteered,1,0.5,1,0.5
8,5,apathetic_neg,0,0.0,1,0.5
8,5,apathetic_pos,2,1.0,1,0.5
8,5,evil_neg,0,0.0,1,0.5
8,5,evil_pos,1,0.5,1,0.5
8,5,hallucinating_neg,1,0.5,1,0.5
8,5,hallucinating_pos,0,0.0,1,0.5
8,5,humorous_neg,1,0.5,1,0.5
8,5,humorous_pos,0,0.0,1,0.5
8,5,impolite_neg,0,0.0,1,0.5
8,5,impolite_pos,0,0.0,1,0.5
8,5,optimistic_neg,1,0.5,1,0.5
8,5,optimistic_pos,0,0.0,1,0.5
8,5,sycophantic_neg,1,0.5,1,0.5
8,5,sycophantic_pos,1,0.5,1,0.5
8,5,unsteered,2,1.0,2,1.0
8,6,apathetic_neg,2,1.0,1,0.5
8,6,apathetic_pos,1,0.5,1,0.5
8,6,evil_neg,0,0.0,1,0.5
8,6,evil_pos,1,0.5,2,1.0
8,6,hallucinating_neg,1,0.5,0,0.0
8,6,hallucinating_pos,0,0.0,1,0.5
8,6,humorous_neg,1,0.5,1,0.5
8,6,humorous_pos,1,0.5,1,0.5
8,6,impolite_neg,0,0.0,1,0.5
8,6,impolite_pos,1,0.5,1,0.5
8,6,optimistic_neg,0,0.0,1,0.5
8,6,optimistic_pos,0,0.0,1,0.5
8,6,sycophantic_neg,1,0.5,1,0.5
8,6,sycophantic_pos,2,1.0,2,1.0
8,6,unsteered,1,0.5,2,1.0
8,7,apathetic_neg,2,1.0,1,0.5
8,7,apathetic_pos,1,0.5,1,0.5
8,7,evil_neg,1,0.5,1,0.5
8,7,evil_pos,1,0.5,1,0.5
8,7,hallucinating_neg,1,0.5,1,0.5
8,7,hallucinating_pos,0,0.0,1,0.5
8,7,humorous_neg,0,0.0,1,0.5
8,7,humorous_pos,0,0.0,1,0.5
8,7,impolite_neg,0,0.0,1,0.5
8,7,impolite_pos,2,1.0,1,0.5
8,7,optimistic_neg,1,0.5,1,0.5
8,7,optimistic_pos,2,1.0,1,0.5
8,7,sycophantic_neg,2,1.0,1,0.5
8,7,sycophantic_pos,2,1.0,1,0.5
8,7,unsteered,2,1.0,1,0.5
8,8,apathetic_neg,1,0.5,1,0.5
8,8,apathetic_pos,2,1.0,1,0.5
8,8,evil_neg,1,0.5,1,0.5
8,8,evil_pos,2,1.0,2,1.0
8,8,hallucinating_neg,2,1.0,1,0.5
8,8,hallucinating_pos,0,0.0,1,0.5
8,8,humorous_neg,1,0.5,1,0.5
8,8,humorous_pos,0,0.0,1,0.5
